file_name,feature_x_1,feature_x_2,feature_x_3,feature_x_4,feature_x_5,feature_y_1,feature_y_2,feature_y_3,feature_y_4,feature_y_5,is_gan
35150.png,128,68,,,,86,90,,,,No
35151.png,127,76,,,,88,88,,,,No
35152.png,126,67,75,,,87,87,90,,,No
35153.png,128,77,,,,91,88,,,,No
35154.png,120,80,100,,,87,89,138,,,No
35155.png,84,,,,,90,,,,,No
35156.png,75,128,117,,,89,87,129,,,No
35157.png,82,128,,,,139,89,,,,No
35158.png,128,74,,,,91,89,,,,No
35159.png,125,75,,,,88,90,,,,No
35160.png,127,87,,,,90,150,,,,No
35161.png,76,126,102,,,87,87,171,,,No
35162.png,78,123,103,101,,90,88,139,27,,No
35163.png,126,74,,,,89,90,,,,No
35164.png,123,,,,,96,,,,,No
35165.png,126,76,181,,,89,90,142,,,No
35166.png,126,116,,,,89,143,,,,No
35167.png,126,115,79,84,,88,140,89,136,,No
35168.png,127,77,,,,89,91,,,,No
35169.png,77,126,68,,,87,88,75,,,No
35170.png,125,108,75,102,,88,137,89,138,,No
35171.png,94,96,82,91,,144,132,32,29,,No
35172.png,77,127,,,,90,87,,,,No
35173.png,127,104,,,,91,138,,,,No
35174.png,76,125,114,,,88,89,131,,,No
35175.png,75,126,,,,90,88,,,,No
35176.png,127,,,,,87,,,,,No
35177.png,89,126,75,88,,139,89,88,88,,No
35178.png,127,74,,,,89,90,,,,No
35179.png,75,87,,,,91,22,,,,No
35180.png,127,77,,,,90,90,,,,No
35181.png,126,,,,,90,,,,,No
35182.png,119,,,,,92,,,,,No
35183.png,76,127,,,,87,89,,,,No
35184.png,127,74,,,,88,85,,,,No
35185.png,126,76,100,,,90,88,149,,,No
35186.png,129,78,,,,90,87,,,,No
35187.png,125,75,,,,89,89,,,,No
35188.png,77,124,96,,,90,88,154,,,No
35189.png,128,76,,,,88,90,,,,No
35190.png,127,97,75,,,90,150,92,,,No
35191.png,124,80,127,,,92,89,87,,,No
35192.png,127,76,,,,89,87,,,,No
35193.png,123,78,78,,,89,89,78,,,No
35194.png,102,82,121,,,125,88,88,,,No
35195.png,128,74,,,,87,90,,,,No
35196.png,126,74,,,,88,90,,,,No
35198.png,75,127,,,,90,88,,,,No
35199.png,126,75,117,,,89,88,144,,,No
35201.png,127,,,,,78,,,,,No
35202.png,128,77,112,68,,89,90,131,84,,No
35203.png,76,125,140,,,89,90,162,,,No
35204.png,127,,,,,90,,,,,No
35205.png,127,77,80,,,89,91,141,,,No
35206.png,125,74,81,,,88,90,132,,,No
35207.png,76,127,,,,89,89,,,,No
35208.png,127,85,118,74,114,88,141,139,87,84,No
35209.png,125,102,,,,90,122,,,,No
35210.png,78,128,82,,,90,88,69,,,No
35211.png,118,,,,,87,,,,,No
35212.png,73,126,,,,87,89,,,,No
35214.png,130,84,,,,89,92,,,,No
35215.png,66,,,,,74,,,,,No
35216.png,127,79,101,,,88,90,159,,,No
35217.png,116,89,,,,142,145,,,,No
35218.png,78,123,99,,,87,89,151,,,No
35219.png,80,128,,,,144,89,,,,No
35220.png,127,77,,,,90,90,,,,No
35221.png,77,126,,,,89,88,,,,No
35222.png,125,75,,,,92,91,,,,No
35223.png,122,78,107,,,90,87,155,,,No
35224.png,129,83,78,,,88,139,89,,,No
35225.png,77,102,129,121,79,91,170,90,142,140,No
35227.png,127,76,81,,,90,89,139,,,No
35228.png,70,,,,,76,,,,,No
35229.png,76,126,,,,90,89,,,,No
35230.png,128,84,73,,,89,140,90,,,No
35231.png,78,125,86,,,91,90,147,,,No
35232.png,125,75,,,,88,91,,,,No
35233.png,123,77,103,,,86,90,140,,,No
35234.png,77,127,,,,90,90,,,,No
35235.png,77,128,131,,,90,90,19,,,No
35236.png,125,79,,,,89,88,,,,No
35237.png,117,96,125,74,163,142,119,90,89,37,No
35238.png,127,136,72,,,87,87,91,,,No
35239.png,126,72,,,,90,25,,,,No
35240.png,77,127,110,,,89,89,140,,,No
35241.png,162,77,126,,,123,84,90,,,No
35242.png,127,111,76,,,89,166,86,,,No
35243.png,95,37,116,,,175,51,77,,,No
35244.png,75,126,,,,90,89,,,,No
35245.png,79,126,110,,,89,88,143,,,No
35246.png,125,78,107,,,89,89,133,,,No
35247.png,126,75,,,,89,89,,,,No
35248.png,121,,,,,83,,,,,No
35249.png,127,76,99,109,,90,91,149,136,,No
35250.png,75,128,,,,90,90,,,,No
35251.png,127,76,,,,89,88,,,,No
35252.png,77,126,,,,89,87,,,,No
35253.png,128,74,,,,90,89,,,,No
35254.png,122,,,,,88,,,,,No
35255.png,128,,,,,85,,,,,No
35256.png,124,76,,,,88,88,,,,No
35257.png,126,106,75,101,113,91,142,90,140,78,No
35259.png,83,,,,,87,,,,,No
35260.png,76,,,,,88,,,,,No
35261.png,77,130,109,,,91,88,114,,,No
35262.png,76,126,,,,89,88,,,,No
35264.png,127,76,116,85,,90,90,137,134,,No
35265.png,126,76,,,,89,90,,,,No
35266.png,78,122,113,,,88,93,145,,,No
35267.png,76,127,99,,,87,88,161,,,No
35268.png,125,,,,,89,,,,,No
35269.png,87,123,,,,84,85,,,,No
35270.png,127,73,,,,90,90,,,,No
35271.png,126,76,115,,,89,88,141,,,No
35272.png,126,75,,,,87,88,,,,No
35273.png,128,,,,,88,,,,,No
35275.png,126,75,119,,,87,87,143,,,No
35276.png,124,69,,,,89,86,,,,No
35277.png,125,160,,,,89,91,,,,No
35278.png,127,75,,,,91,88,,,,No
35279.png,123,77,88,,,87,86,145,,,No
35280.png,127,80,99,,,90,90,133,,,No
35281.png,128,81,,,,87,90,,,,No
35282.png,127,116,99,,,86,73,132,,,No
35283.png,124,79,101,,,88,88,158,,,No
35284.png,74,129,,,,91,88,,,,No
35285.png,76,127,65,,,88,89,87,,,No
35286.png,126,,,,,87,,,,,No
35287.png,125,77,90,,,87,90,147,,,No
35288.png,127,117,76,,,91,143,84,,,No
35289.png,126,86,75,,,88,143,90,,,No
35290.png,76,127,78,92,,90,89,139,73,,No
35291.png,124,81,,,,89,86,,,,No
35292.png,127,,,,,90,,,,,No
35293.png,124,76,99,,,90,88,136,,,No
35294.png,124,79,,,,88,88,,,,No
35295.png,76,127,99,,,89,89,137,,,No
35296.png,79,125,,,,90,88,,,,No
35298.png,129,88,95,122,75,89,126,15,13,88,No
35299.png,127,74,,,,90,89,,,,No
35300.png,76,126,,,,87,89,,,,No
35301.png,78,127,84,,,88,87,15,,,No
35302.png,122,77,39,,,89,90,15,,,No
35303.png,83,80,,,,89,70,,,,No
35304.png,74,,,,,88,,,,,No
35305.png,96,121,115,,,140,83,69,,,No
35306.png,75,126,30,,,88,86,59,,,No
35307.png,77,102,121,108,96,88,125,87,122,144,No
35308.png,130,,,,,92,,,,,No
35309.png,126,75,,,,89,89,,,,No
35310.png,75,125,,,,89,91,,,,No
35311.png,125,76,,,,90,89,,,,No
35312.png,127,77,75,,,88,89,144,,,No
35313.png,126,86,,,,90,70,,,,No
35314.png,128,,,,,88,,,,,No
35315.png,128,74,96,,,87,87,153,,,No
35316.png,76,127,,,,88,88,,,,No
35318.png,76,127,,,,87,90,,,,No
35319.png,78,126,111,101,107,88,88,153,155,146,No
35320.png,126,76,,,,90,88,,,,No
35321.png,127,75,,,,90,87,,,,No
35322.png,126,,,,,87,,,,,No
35323.png,117,71,,,,89,88,,,,No
35324.png,126,,,,,87,,,,,No
35325.png,126,110,,,,89,147,,,,No
35326.png,75,127,,,,89,89,,,,No
35327.png,93,123,100,,,124,87,141,,,No
35328.png,126,76,,,,89,87,,,,No
35329.png,126,75,104,,,89,90,138,,,No
35331.png,127,100,,,,88,137,,,,No
35332.png,128,75,98,,,91,89,173,,,No
35333.png,125,76,,,,89,89,,,,No
35334.png,83,126,115,77,,137,90,135,90,,No
35335.png,122,77,,,,97,94,,,,No
35336.png,80,76,127,,,140,90,88,,,No
35337.png,123,80,,,,90,89,,,,No
35338.png,81,126,,,,91,89,,,,No
35339.png,101,138,,,,120,89,,,,No
35340.png,128,77,79,,,89,89,141,,,No
35341.png,127,78,64,185,,90,88,89,85,,No
35342.png,123,80,,,,88,89,,,,No
35343.png,75,118,128,,,89,143,90,,,No
35344.png,186,123,75,,,17,90,86,,,No
35345.png,126,96,73,,,89,123,89,,,No
35346.png,76,80,127,,,89,137,89,,,No
35347.png,128,67,119,86,,90,91,140,142,,No
35348.png,76,127,,,,90,90,,,,No
35349.png,128,78,95,99,,87,90,146,133,,No
35350.png,74,126,104,,,87,87,138,,,No
35351.png,127,74,179,,,89,88,34,,,No
35352.png,126,92,101,,,85,150,140,,,No
35353.png,123,77,79,,,87,90,83,,,No
35354.png,78,126,106,,,91,89,121,,,No
35356.png,79,83,,,,146,88,,,,No
35357.png,129,77,,,,87,88,,,,No
35358.png,100,127,71,,,157,89,89,,,No
35359.png,128,75,66,,,90,87,81,,,No
35360.png,76,126,,,,89,87,,,,No
35361.png,126,77,181,104,,89,89,16,137,,No
35362.png,127,75,,,,89,90,,,,No
35363.png,127,75,,,,91,89,,,,No
35364.png,74,126,110,,,88,90,35,,,No
35365.png,123,77,,,,86,89,,,,No
35368.png,126,78,140,,,88,88,89,,,No
35369.png,126,75,120,115,85,89,89,30,144,143,No
35370.png,127,94,76,,,86,127,90,,,No
35371.png,123,81,86,,,89,89,71,,,No
35372.png,126,75,,,,89,86,,,,No
35373.png,126,75,85,,,89,88,17,,,No
35374.png,125,75,,,,90,87,,,,No
35375.png,122,80,100,,,88,89,48,,,No
35376.png,79,125,99,,,89,85,140,,,No
35377.png,101,,,,,117,,,,,No
35378.png,75,126,,,,89,88,,,,No
35379.png,126,104,,,,89,134,,,,No
35380.png,78,124,86,122,99,89,89,68,75,140,No
35381.png,75,126,,,,88,89,,,,No
35382.png,126,76,,,,90,89,,,,No
35383.png,124,79,88,,,87,89,74,,,No
35384.png,127,76,83,109,18,88,89,136,138,129,No
35385.png,130,78,,,,90,91,,,,No
35386.png,79,,,,,73,,,,,No
35387.png,126,78,95,119,,90,91,153,81,,No
35388.png,127,73,88,121,,91,90,140,84,,No
35389.png,85,113,88,126,75,92,139,140,88,88,No
35390.png,126,74,78,,,90,91,137,,,No
35391.png,78,127,93,,,90,88,144,,,No
35392.png,124,77,,,,89,89,,,,No
35393.png,125,76,,,,88,89,,,,No
35394.png,126,78,,,,88,91,,,,No
35395.png,75,126,,,,89,89,,,,No
35396.png,78,,,,,86,,,,,No
35397.png,80,105,127,69,,87,143,87,84,,No
35398.png,77,126,,,,89,88,,,,No
35399.png,82,,,,,79,,,,,No
35400.png,76,128,76,100,,89,89,78,136,,No
35401.png,127,77,,,,91,90,,,,No
35402.png,124,,,,,93,,,,,No
35403.png,127,77,77,,,91,89,141,,,No
35404.png,128,77,80,,,89,89,136,,,No
35405.png,75,126,,,,90,87,,,,No
35406.png,100,76,128,,,162,89,88,,,No
35407.png,76,126,83,119,,90,91,139,139,,No
35408.png,124,68,80,,,89,91,88,,,No
35409.png,124,74,,,,90,87,,,,No
35410.png,102,74,,,,123,88,,,,No
35411.png,128,72,,,,88,90,,,,No
35412.png,126,77,,,,90,91,,,,No
35413.png,78,129,,,,88,89,,,,No
35414.png,127,77,98,66,,88,90,165,22,,No
35415.png,128,75,94,,,88,91,133,,,No
35416.png,125,81,89,,,88,91,148,,,No
35417.png,79,,,,,88,,,,,No
35418.png,121,123,40,97,,86,187,163,140,,No
35419.png,82,121,,,,138,140,,,,No
35420.png,90,74,127,,,120,88,89,,,No
35421.png,125,77,185,95,,87,88,70,143,,No
35422.png,98,122,78,99,102,125,89,88,155,139,No
35423.png,122,,,,,85,,,,,No
35424.png,118,127,74,99,,147,85,89,139,,No
35425.png,13,76,127,,,78,89,90,,,No
35426.png,78,127,79,,,88,88,145,,,No
35427.png,127,77,,,,88,88,,,,No
35428.png,74,123,,,,92,90,,,,No
35429.png,78,128,,,,87,89,,,,No
35430.png,76,123,,,,90,90,,,,No
35431.png,125,73,,,,89,88,,,,No
35432.png,125,107,,,,89,141,,,,No
35433.png,127,,,,,89,,,,,No
35435.png,99,122,,,,30,90,,,,No
35437.png,125,77,69,,,89,89,89,,,No
35438.png,125,77,107,,,89,89,161,,,No
35439.png,77,126,67,,,88,90,89,,,No
35440.png,123,76,,,,91,92,,,,No
35441.png,67,75,127,82,97,26,90,88,139,179,No
35442.png,77,126,66,78,,89,88,76,68,,No
35443.png,77,125,,,,89,89,,,,No
35444.png,127,78,,,,89,93,,,,No
35445.png,123,80,,,,90,88,,,,No
35446.png,88,127,,,,152,89,,,,No
35447.png,76,127,105,,,89,87,137,,,No
35448.png,130,,,,,89,,,,,No
35449.png,72,126,,,,90,91,,,,No
35450.png,148,127,98,78,,28,88,135,89,,No
35451.png,128,81,86,,,89,144,86,,,No
35452.png,126,77,102,81,,88,90,30,137,,No
35453.png,128,79,,,,89,90,,,,No
35454.png,124,78,82,,,88,89,77,,,No
35455.png,124,110,,,,84,144,,,,No
35456.png,81,,,,,89,,,,,No
35458.png,117,118,,,,88,76,,,,No
35459.png,75,126,20,,,91,90,99,,,No
35460.png,132,,,,,93,,,,,No
35461.png,77,126,,,,88,86,,,,No
35462.png,129,77,86,,,89,89,138,,,No
35463.png,128,76,121,96,122,90,89,142,125,81,No
35464.png,75,127,98,101,,89,87,171,138,,No
35466.png,76,125,,,,89,87,,,,No
35467.png,127,88,76,,,88,18,90,,,No
35468.png,124,77,,,,89,86,,,,No
35469.png,127,75,,,,88,88,,,,No
35470.png,75,129,,,,91,88,,,,No
35471.png,127,78,,,,89,86,,,,No
35472.png,127,75,,,,88,87,,,,No
35473.png,125,77,,,,90,91,,,,No
35474.png,77,126,,,,90,91,,,,No
35475.png,100,124,77,,,121,87,90,,,No
35476.png,128,76,,,,88,89,,,,No
35477.png,126,79,,,,89,90,,,,No
35479.png,126,76,,,,89,89,,,,No
35481.png,128,,,,,91,,,,,No
35483.png,78,126,,,,90,89,,,,No
35484.png,84,105,125,84,,88,121,88,146,,No
35485.png,126,73,84,,,90,89,140,,,No
35486.png,125,80,107,,,93,85,137,,,No
35487.png,81,123,,,,86,89,,,,No
35488.png,126,76,67,,,89,91,89,,,No
35489.png,128,,,,,86,,,,,No
35490.png,123,79,,,,90,88,,,,No
35491.png,127,117,,,,88,139,,,,No
35492.png,128,76,106,,,86,88,143,,,No
35493.png,80,,,,,88,,,,,No
35494.png,127,74,,,,88,89,,,,No
35495.png,81,,,,,138,,,,,No
35496.png,126,,,,,90,,,,,No
35499.png,78,128,75,,,138,89,89,,,No
35500.png,78,87,115,125,,95,137,137,92,,No
35501.png,123,96,76,,,90,124,86,,,No
35502.png,126,81,,,,90,136,,,,No
35503.png,126,,,,,89,,,,,No
35504.png,75,127,,,,89,90,,,,No
35505.png,126,78,100,,,88,88,140,,,No
35506.png,104,121,,,,143,88,,,,No
35507.png,126,76,,,,88,89,,,,No
35508.png,127,75,98,,,90,90,155,,,No
35509.png,75,128,,,,90,91,,,,No
35510.png,76,125,84,,,89,88,137,,,No
35511.png,77,127,80,,,90,90,138,,,No
35512.png,76,126,,,,88,91,,,,No
35513.png,126,79,,,,87,91,,,,No
35514.png,130,78,,,,89,91,,,,No
35516.png,128,77,,,,89,88,,,,No
35517.png,128,114,76,81,,89,144,89,83,,No
35518.png,126,78,66,,,91,132,91,,,No
35519.png,77,128,,,,88,88,,,,No
35520.png,124,76,119,,,91,90,133,,,No
35521.png,126,76,119,,,89,90,136,,,No
35523.png,77,128,,,,90,90,,,,No
35524.png,127,,,,,89,,,,,No
35525.png,126,78,,,,87,89,,,,No
35526.png,78,126,,,,89,88,,,,No
35527.png,127,77,,,,89,89,,,,No
35528.png,74,126,83,86,,90,91,136,24,,No
35529.png,126,75,95,,,90,89,150,,,No
35530.png,81,,,,,135,,,,,No
35531.png,76,128,112,,,89,89,135,,,No
35532.png,89,125,101,76,,128,88,29,90,,No
35533.png,77,125,89,,,90,87,138,,,No
35534.png,81,75,125,,,142,90,88,,,No
35535.png,126,,,,,88,,,,,No
35536.png,88,126,118,75,,145,88,141,90,,No
35537.png,76,126,97,,,88,90,84,,,No
35538.png,125,72,104,,,88,86,137,,,No
35539.png,129,86,77,,,90,142,86,,,No
35540.png,125,74,83,,,89,89,139,,,No
35541.png,75,129,99,,,89,89,136,,,No
35542.png,76,126,93,,,91,89,138,,,No
35543.png,74,,,,,88,,,,,No
35544.png,78,124,,,,90,88,,,,No
35545.png,76,125,107,,,89,89,24,,,No
35546.png,75,117,127,92,114,90,91,90,144,137,No
35547.png,127,78,82,,,90,89,137,,,No
35548.png,123,76,108,,,89,91,140,,,No
35549.png,127,105,,,,90,143,,,,No
35550.png,97,124,107,,,123,87,140,,,No
35551.png,126,74,,,,88,84,,,,No
35552.png,127,76,90,115,,89,90,143,139,,No
35553.png,127,76,112,,,87,88,142,,,No
35554.png,188,123,77,96,,83,89,88,145,,No
35555.png,74,112,90,129,,91,139,137,88,,No
35556.png,126,109,,,,90,155,,,,No
35557.png,124,75,103,,,88,89,177,,,No
35558.png,126,74,,,,88,89,,,,No
35559.png,127,74,90,,,87,88,147,,,No
35560.png,92,95,80,,,149,122,85,,,No
35561.png,101,,,,,23,,,,,No
35562.png,72,,,,,79,,,,,No
35563.png,123,77,,,,89,89,,,,No
35564.png,127,72,,,,89,89,,,,No
35566.png,127,99,76,,,87,138,88,,,No
35567.png,73,128,118,,,90,88,139,,,No
35568.png,126,75,,,,89,91,,,,No
35569.png,64,127,106,101,,90,89,140,39,,No
35570.png,77,126,81,81,112,89,89,20,138,137,No
35571.png,128,101,79,,,88,154,88,,,No
35572.png,76,126,,,,90,91,,,,No
35573.png,127,76,,,,88,89,,,,No
35574.png,120,,,,,87,,,,,No
35575.png,127,76,,,,86,91,,,,No
35576.png,76,128,,,,89,91,,,,No
35577.png,76,120,,,,86,85,,,,No
35578.png,127,114,76,85,,90,137,91,136,,No
35579.png,75,125,106,,,91,88,143,,,No
35580.png,125,,,,,78,,,,,No
35581.png,126,77,,,,90,89,,,,No
35582.png,75,127,,,,89,89,,,,No
35583.png,128,76,95,,,88,89,146,,,No
35584.png,129,,,,,90,,,,,No
35585.png,126,38,,,,89,160,,,,No
35586.png,127,,,,,90,,,,,No
35587.png,77,127,,,,17,89,,,,No
35588.png,74,126,,,,89,90,,,,No
35589.png,117,,,,,90,,,,,No
35591.png,82,,,,,135,,,,,No
35592.png,118,,,,,81,,,,,No
35593.png,125,,,,,88,,,,,No
35594.png,124,78,,,,88,90,,,,No
35595.png,127,77,128,,,87,89,69,,,No
35596.png,75,127,,,,90,88,,,,No
35597.png,95,126,75,,,128,89,89,,,No
35598.png,82,76,116,127,,136,89,137,89,,No
35599.png,124,83,99,,,87,89,140,,,No
35601.png,127,76,103,,,88,90,137,,,No
35602.png,76,125,111,,,89,89,132,,,No
35603.png,126,75,,,,89,90,,,,No
35604.png,125,150,74,,,89,167,87,,,No
35605.png,128,91,78,104,,87,122,89,144,,No
35606.png,127,77,,,,86,89,,,,No
35607.png,125,77,,,,88,91,,,,No
35608.png,129,80,77,,,86,143,84,,,No
35609.png,75,127,83,,,89,87,143,,,No
35610.png,124,80,,,,83,93,,,,No
35611.png,77,130,88,,,91,85,34,,,No
35613.png,78,118,116,,,89,88,69,,,No
35614.png,82,93,105,,,86,80,116,,,No
35615.png,77,127,81,120,,90,91,137,139,,No
35616.png,126,77,103,,,89,90,141,,,No
35617.png,74,126,,,,88,90,,,,No
35618.png,124,,,,,90,,,,,No
35619.png,125,82,94,,,90,90,78,,,No
35620.png,81,91,,,,91,123,,,,No
35621.png,126,77,,,,88,88,,,,No
35622.png,79,82,128,,,90,141,90,,,No
35623.png,75,,,,,85,,,,,No
35624.png,17,,,,,120,,,,,No
35625.png,127,75,,,,89,89,,,,No
35626.png,77,128,,,,91,89,,,,No
35627.png,86,,,,,80,,,,,No
35628.png,125,76,,,,89,90,,,,No
35629.png,73,126,,,,91,89,,,,No
35630.png,127,74,,,,85,87,,,,No
35631.png,126,76,112,114,114,89,89,80,142,178,No
35632.png,122,,,,,85,,,,,No
35633.png,125,74,,,,89,91,,,,No
35634.png,127,77,92,,,87,88,145,,,No
35635.png,126,78,,,,89,89,,,,No
35636.png,126,,,,,90,,,,,No
35637.png,126,75,,,,88,90,,,,No
35638.png,127,79,118,,,89,90,146,,,No
35639.png,75,127,,,,91,89,,,,No
35640.png,125,78,96,99,,84,89,156,142,,No
35641.png,126,73,,,,90,89,,,,No
35642.png,126,76,,,,90,88,,,,No
35643.png,124,77,,,,91,90,,,,No
35644.png,76,123,80,109,,89,90,139,140,,No
35645.png,92,118,108,,,119,84,73,,,No
35646.png,77,,,,,89,,,,,No
35647.png,76,125,,,,90,88,,,,No
35648.png,125,74,,,,91,92,,,,No
35649.png,126,76,84,,,89,90,92,,,No
35650.png,76,125,99,,,89,87,133,,,No
35651.png,75,127,89,,,88,87,142,,,No
35652.png,125,,,,,91,,,,,No
35653.png,84,90,,,,90,90,,,,No
35654.png,75,127,82,,,90,88,140,,,No
35655.png,78,127,,,,88,87,,,,No
35656.png,76,127,80,117,93,90,89,137,136,90,No
35657.png,101,78,125,,,120,88,91,,,No
35658.png,79,122,,,,87,86,,,,No
35659.png,76,126,103,86,,91,90,132,66,,No
35660.png,126,77,,,,88,88,,,,No
35661.png,94,127,74,,,125,89,86,,,No
35662.png,78,123,,,,89,87,,,,No
35663.png,76,126,,,,89,88,,,,No
35664.png,123,104,76,,,89,124,90,,,No
35665.png,76,126,77,,,91,90,137,,,No
35666.png,76,127,102,,,87,88,136,,,No
35667.png,100,130,77,,,123,87,88,,,No
35668.png,76,126,,,,90,90,,,,No
35669.png,76,126,88,,,89,89,127,,,No
35670.png,122,,,,,90,,,,,No
35671.png,78,125,,,,89,90,,,,No
35672.png,128,77,116,,,91,91,138,,,No
35673.png,84,128,120,83,,89,88,145,144,,No
35674.png,124,,,,,91,,,,,No
35675.png,73,123,81,80,,88,91,139,76,,No
35676.png,83,122,,,,92,87,,,,No
35677.png,127,78,,,,90,88,,,,No
35678.png,126,76,100,,,89,88,133,,,No
35679.png,126,120,88,,,90,144,88,,,No
35680.png,78,127,88,,,88,89,81,,,No
35681.png,126,76,98,,,87,88,136,,,No
35682.png,101,120,74,,,125,88,87,,,No
35683.png,127,77,,,,86,87,,,,No
35684.png,80,126,74,,,144,89,87,,,No
35685.png,76,127,,,,87,89,,,,No
35686.png,126,,,,,90,,,,,No
35687.png,74,126,155,,,88,88,160,,,No
35688.png,126,83,69,117,,90,90,89,83,,No
35689.png,125,80,,,,90,86,,,,No
35690.png,129,76,,,,87,90,,,,No
35691.png,128,77,,,,89,88,,,,No
35692.png,125,101,77,,,88,147,89,,,No
35693.png,120,97,,,,85,140,,,,No
35694.png,127,,,,,89,,,,,No
35695.png,127,75,109,,,90,90,136,,,No
35696.png,74,126,99,,,88,88,150,,,No
35697.png,75,127,,,,90,89,,,,No
35698.png,126,,,,,89,,,,,No
35699.png,125,75,99,,,88,88,139,,,No
35700.png,124,79,92,,,88,87,170,,,No
35701.png,127,74,,,,89,90,,,,No
35702.png,128,78,80,121,,90,90,139,140,,No
35704.png,77,127,101,,,90,88,137,,,No
35705.png,127,73,,,,89,88,,,,No
35706.png,123,103,108,,,86,129,68,,,No
35707.png,123,,,,,88,,,,,No
35708.png,125,81,120,,,89,140,140,,,No
35709.png,123,79,,,,87,89,,,,No
35710.png,128,118,75,,,90,142,88,,,No
35711.png,79,127,,,,87,86,,,,No
35712.png,126,76,,,,88,88,,,,No
35713.png,127,80,66,,,90,90,85,,,No
35714.png,76,128,116,,,90,88,146,,,No
35715.png,127,76,,,,88,90,,,,No
35716.png,127,75,94,,,89,89,147,,,No
35717.png,73,131,,,,88,87,,,,No
35720.png,126,81,76,91,,88,138,90,168,,No
35721.png,79,129,113,91,,89,87,136,137,,No
35722.png,75,127,,,,87,91,,,,No
35723.png,77,126,,,,90,90,,,,No
35724.png,127,75,,,,88,88,,,,No
35725.png,127,75,178,,,87,87,126,,,No
35726.png,129,,,,,88,,,,,No
35727.png,124,,,,,87,,,,,No
35728.png,125,100,122,78,,90,123,162,85,,No
35729.png,128,75,,,,88,88,,,,No
35730.png,116,92,120,,,86,147,79,,,No
35731.png,76,122,114,,,90,90,144,,,No
35733.png,126,73,,,,88,90,,,,No
35734.png,80,123,77,128,,137,136,89,88,,No
35735.png,127,75,102,,,89,90,155,,,No
35736.png,128,76,,,,88,87,,,,No
35737.png,128,79,78,,,90,137,89,,,No
35739.png,95,,,,,143,,,,,No
35740.png,127,109,78,,,89,140,89,,,No
35741.png,127,73,,,,88,90,,,,No
35742.png,126,75,,,,89,88,,,,No
35743.png,126,76,,,,87,89,,,,No
35744.png,126,76,85,,,87,88,71,,,No
35745.png,76,127,,,,88,89,,,,No
35746.png,123,76,,,,91,84,,,,No
35747.png,77,96,,,,69,132,,,,No
35748.png,127,73,,,,89,89,,,,No
35749.png,101,78,124,107,,118,90,90,137,,No
35750.png,126,76,,,,90,92,,,,No
35751.png,126,,,,,92,,,,,No
35752.png,117,,,,,86,,,,,No
35753.png,125,76,116,82,,89,89,138,137,,No
35754.png,75,113,,,,90,142,,,,No
35755.png,82,75,127,,,135,90,89,,,No
35756.png,112,124,75,62,,142,89,86,78,,No
35757.png,76,126,,,,90,87,,,,No
35758.png,129,80,,,,88,143,,,,No
35759.png,75,127,,,,89,87,,,,No
35760.png,126,78,,,,90,90,,,,No
35761.png,76,124,,,,89,86,,,,No
35762.png,77,127,,,,91,89,,,,No
35763.png,83,126,82,,,89,89,139,,,No
35764.png,76,127,,,,89,90,,,,No
35765.png,76,129,83,,,89,91,141,,,No
35766.png,92,122,79,98,107,118,87,89,156,153,No
35767.png,76,127,116,107,,91,85,67,140,,No
35768.png,125,,,,,91,,,,,No
35769.png,76,126,,,,90,89,,,,No
35770.png,79,43,129,82,,90,10,91,141,,No
35771.png,103,89,79,126,,132,127,88,87,,No
35772.png,77,128,,,,89,90,,,,No
35773.png,128,80,76,,,89,142,89,,,No
35774.png,77,127,101,135,67,89,88,121,165,89,No
35775.png,125,92,24,76,,90,117,186,88,,No
35776.png,127,74,,,,90,89,,,,No
35777.png,77,126,,,,88,87,,,,No
35778.png,76,127,,,,89,90,,,,No
35779.png,127,76,98,,,86,90,131,,,No
35780.png,127,76,,,,88,89,,,,No
35781.png,123,102,128,,,86,139,71,,,No
35782.png,77,128,92,,,90,91,141,,,No
35783.png,92,125,78,,,113,87,87,,,No
35784.png,78,126,114,,,90,88,144,,,No
35785.png,128,146,68,78,,88,152,81,87,,No
35786.png,128,81,,,,89,138,,,,No
35787.png,124,70,,,,90,75,,,,No
35788.png,127,78,,,,88,90,,,,No
35789.png,125,80,92,,,91,92,134,,,No
35790.png,126,74,,,,88,88,,,,No
35791.png,127,76,83,,,91,92,136,,,No
35792.png,101,76,,,,125,88,,,,No
35793.png,126,72,,,,90,90,,,,No
35794.png,81,,,,,76,,,,,No
35796.png,128,75,111,96,,90,90,140,137,,No
35797.png,126,75,,,,91,87,,,,No
35798.png,127,112,71,,,88,139,87,,,No
35799.png,74,,,,,87,,,,,No
35800.png,127,76,,,,90,89,,,,No
35801.png,126,75,101,,,88,90,136,,,No
35802.png,78,125,106,,,89,88,141,,,No
35803.png,75,83,124,102,110,90,134,87,24,131,No
35804.png,127,77,98,107,,89,90,155,175,,No
35805.png,78,126,,,,89,89,,,,No
35806.png,123,78,100,,,87,85,144,,,No
35807.png,76,125,66,,,90,89,84,,,No
35808.png,125,76,,,,89,90,,,,No
35809.png,123,78,,,,90,87,,,,No
35810.png,76,128,,,,90,91,,,,No
35811.png,127,77,103,79,,87,90,166,140,,No
35812.png,75,126,,,,89,88,,,,No
35813.png,129,77,,,,89,87,,,,No
35814.png,83,64,,,,87,70,,,,No
35815.png,84,124,,,,90,90,,,,No
